id,sender_id,receiver_id,amount,start_time
18541,2332,398,10002439,18661608
18542,571,151,9997338,18662171
18543,4521,2015,10001312,18663179
18544,4237,5493,9999890,18664450
18545,1673,5191,10000062,18664595
18546,4322,4909,9999441,18664755
18547,3840,1041,10000587,18664920
18548,201,4644,9999569,18665020
18549,4018,4612,10000488,18665277
18550,5076,5895,10000919,18666983
18551,4920,5647,9998150,18667256
18552,3313,4292,9999779,18667457
18553,5759,3721,10000468,18668708
18554,5649,4886,10000168,18669002
18555,367,2690,10000486,18670635
18556,980,3854,9999811,18672195
18557,5072,1835,10000717,18672250
18558,3810,4566,9998743,18672267
18559,4904,1954,10001044,18672348
18560,5507,2516,9999815,18674921
18561,1723,4612,10000449,18675217
18562,5583,537,9999502,18677033
18563,3677,4347,9998634,18677058
18564,736,2701,9997935,18677699
18565,2805,3341,10000934,18678777
18566,2914,2394,9999730,18679638
18567,5443,899,9999522,18679734
18568,5078,3228,10000216,18680098
18569,4968,4492,9999671,18681022
18570,5788,4503,10000227,18681222
18571,1420,728,9998564,18681445
18572,3981,163,9999478,18683034
18573,2427,727,9999191,18683143
18574,1763,3384,9998334,18683528
18575,3334,4229,9998581,18683881
18576,1486,4176,9999096,18685746
18577,4292,1526,10000392,18686654
18578,2013,677,9998600,18686751
18579,5962,5808,10000823,18686895
18580,5446,4406,10000589,18687154
18581,1922,938,10001219,18687292
18582,2142,612,10001532,18688288
18583,2464,1401,10000734,18689754
18584,2809,131,10001020,18691703
18585,4091,5488,10000590,18692851
18586,3140,211,10000576,18693134
18587,5546,3808,9998347,18693324
18588,2093,4929,10001762,18693783
18589,3023,806,9999313,18695676
18590,4270,2993,9999752,18695736
18591,3661,1967,9998493,18695859
18592,3553,462,9999121,18695946
18593,1344,4521,10001171,18696870
18594,4135,810,9999518,18697415
18595,3815,1501,9999247,18699556
18596,3769,4267,10000963,18700261
18597,5793,1259,10000199,18700612
18598,1399,67,9999496,18701275
18599,298,4458,9999099,18702026
18600,1311,2901,9998794,18702217
18601,2708,1402,10001393,18703356
18602,1753,1421,9999192,18704271
18603,5905,5080,10000147,18704741
18604,4585,1919,9999514,18706246
18605,2903,2955,9998928,18707894
18606,1230,3203,10001420,18708719
18607,1547,5381,10000125,18709642
18608,1642,11,10000564,18711147
18609,1186,1530,9998717,18711271
18610,5072,525,10000978,18713986
18611,3835,949,10001015,18715201
18612,1160,997,10001334,18715921
18613,2355,3482,10002268,18719322
18614,1508,3513,9999969,18720242
18615,5899,4409,9998742,18720520
18616,1157,1323,10000781,18721193
18617,3005,969,9998694,18724479
18618,4642,3793,10000139,18724492
18619,349,5688,9997565,18725022
18620,4263,1490,9998427,18725128
18621,2446,1700,10000609,18727114
18622,1463,4942,9999063,18727426
18623,3681,5366,10002671,18727732
18624,4902,2581,9999440,18728442
18625,843,2488,9998840,18730563
18626,194,4896,9997270,18732728
18627,5375,2919,10000373,18732770
18628,5942,3658,10001725,18732947
18629,1567,5547,10001344,18734105
18630,130,5939,10000243,18734981
18631,4627,5990,10000449,18735177
18632,719,1694,9998995,18736555
18633,256,3191,9999372,18736632
18634,5905,2387,10000087,18737545
18635,2030,5990,9998591,18738077
18636,231,3525,10000953,18738341
18637,5801,2977,9999504,18738491
18638,3552,2240,10001612,18738861
18639,5251,1705,9998788,18739328
18640,1114,4863,10000596,18739477
18641,4696,4335,9999466,18739551
18642,5347,1507,9999172,18740800
18643,547,868,10000105,18742315
18644,5007,1080,9998667,18742824
18645,4552,5169,10000392,18743687
18646,4842,5183,10001993,18744307
18647,129,5789,9999270,18744637
18648,4984,3940,10001464,18744773
18649,5041,2618,9999716,18746190
18650,2229,2346,9998873,18747446
18651,225,2592,9997726,18749348
18652,3747,473,9999367,18750402
18653,4804,847,10000509,18751789
18654,4599,5043,9998944,18757007
18655,3077,5100,9999235,18757009
18656,4994,3949,10000573,18757473
18657,1417,110,9999923,18757597
18658,1454,4447,10000477,18762279
18659,696,582,9999983,18762733
18660,3982,3195,9997763,18762828
18661,3157,194,9999691,18768933
18662,640,1014,10000899,18774170
18663,2170,475,10000024,18774847
18664,1762,168,10001168,18775773
18665,4410,497,9998543,18779247
18666,1706,660,10000310,18780546
18667,5181,442,9998053,18780890
18668,5855,2660,10000032,18781037
18669,1347,59,9997728,18781585
18670,4776,962,10000226,18783177
18671,2441,5025,9999123,18783290
18672,3682,832,9999415,18784591
18673,1663,573,9999825,18785108
18674,131,5288,9998867,18785414
18675,3739,2553,10003119,18785470
18676,999,2030,9998829,18786275
18677,2621,4410,9998987,18787902
18678,2613,5037,10000849,18788872
18679,29,161,10000084,18789745
18680,4049,4486,10001291,18791686
18681,1604,3326,9998692,18791770
18682,2749,4881,10000226,18792191
18683,42,1482,9999215,18792436
18684,4069,1585,10000728,18794091
18685,1841,328,10001537,18794994
18686,5177,868,9999650,18796422
18687,1704,5768,10000087,18797097
18688,2465,4430,9998614,18798019
18689,4392,5585,9999035,18800556
18690,4971,5386,10000720,18801362
18691,5343,5038,10000614,18801777
18692,4952,2882,9998743,18805590
18693,3476,2204,9997251,18806306
18694,292,1061,9999925,18806775
18695,1009,5073,10001208,18806956
18696,5191,3465,10000516,18807274
18697,3362,716,10000377,18807394
18698,2927,627,9999888,18810008
18699,5159,174,9999781,18811458
18700,3989,1182,9998718,18813178
18701,976,2159,10000135,18813296
18702,506,2344,9999609,18814124
18703,2924,2347,9999910,18815689
18704,5293,531,10001513,18816564
18705,234,2128,9998599,18818419
18706,2388,5373,9999396,18819634
18707,39,259,10000726,18821144
18708,3871,1526,10001002,18822438
18709,3761,4472,9998904,18822506
18710,3054,722,10001355,18824564
18711,139,1914,10001707,18825095
18712,5196,4087,9999275,18826857
18713,3165,3293,9999264,18827165
18714,4136,3143,9999004,18828940
18715,53,1388,10000653,18829799
18716,3388,4340,10002135,18830115
18717,149,5692,10000341,18833479
18718,1537,3275,9999784,18833574
18719,206,3897,9999866,18833702
18720,2648,4468,10000530,18835582
18721,5959,111,10001469,18837460
18722,1106,3314,10001218,18837983
18723,4801,3230,10000449,18838186
18724,3183,2265,10000611,18838442
18725,2027,2516,9999865,18838648
18726,4283,3106,9999483,18838936
18727,5743,3475,9999835,18839958
18728,4861,3721,9999825,18841979
18729,4236,2972,9999827,18843752
18730,1699,5884,10000927,18844053
18731,4017,681,10001248,18844794
18732,2094,1212,9999738,18845767
18733,2018,5804,9999953,18845941
18734,5897,5136,9999923,18846745
18735,2549,1340,10000013,18849525
18736,295,1840,9998706,18849683
18737,4254,1371,10003395,18849914
18738,2870,5365,9999269,18851067
18739,994,3637,10001335,18854018
18740,2205,3964,9999401,18854793
18741,3204,4600,10000592,18855035
18742,3155,2560,10002420,18855073
18743,2803,2716,9999283,18855509
18744,916,467,9998912,18855804
18745,2210,2875,9998721,18856511
18746,5200,316,9999939,18857738
18747,5005,873,9998912,18857914
18748,4508,5805,9999479,18857948
18749,251,1033,10000839,18858703
18750,1105,5845,10000513,18859139
18751,1678,700,9999733,18859235
18752,2138,4079,10001141,18859478
18753,3143,248,9999004,18860098
18754,1483,1173,10002029,18860860
18755,4911,5730,10001935,18861187
18756,2227,1342,9999356,18864030
18757,5246,2144,9999046,18866854
18758,5294,5298,9999533,18866865
18759,1027,5065,10000262,18867227
18760,5550,3866,10000209,18868650
18761,923,888,10000751,18868854
18762,5933,523,9999998,18869386
18763,4009,1550,10000473,18870392
18764,2789,1061,9999381,18872287
18765,631,1053,10000832,18873799
18766,3749,2147,10000627,18874018
18767,3907,2648,10000467,18875164
18768,5940,5237,10001568,18877007
18769,4902,2395,10001321,18877553
18770,2852,1606,10001368,18878628
18771,794,5358,10000558,18880538
18772,2136,3130,10000190,18880777
18773,4597,5999,10000339,18880957
18774,1896,1467,10000374,18881672
18775,125,2052,9998766,18883801
18776,2854,785,9999476,18884612
18777,1555,5688,9999709,18886140
18778,169,750,9999867,18887666
18779,3472,4010,10000144,18888682
18780,1390,3564,9999480,18889104
18781,2539,243,10001406,18889734
18782,3769,4355,9999306,18889951
18783,1371,559,10000143,18892234
18784,4550,4744,10001141,18893072
18785,3538,4836,10000127,18893138
18786,2882,3710,10002138,18893168
18787,3669,3104,9998673,18893399
18788,615,687,9999246,18895654
18789,447,2574,9999161,18899361
18790,5593,2894,10000284,18899450
18791,1311,3215,10000583,18901651
18792,4145,1271,9998190,18904347
18793,5631,5990,9999303,18904775
18794,3171,2061,9998976,18905438
18795,460,3506,9998037,18905555
18796,3051,2947,9999273,18906124
18797,5995,3065,9999904,18907787
18798,5073,2546,10000707,18908247
18799,5685,4444,9997806,18908586
18800,3592,814,9998886,18909583
18801,5565,2550,9998682,18911768
18802,3691,5590,9999667,18913471
18803,1713,5072,9999834,18913729
18804,3749,4346,10000469,18914905
18805,3440,4564,9999438,18915872
18806,3089,4451,10000398,18916478
18807,1681,4357,10000730,18919202
18808,2456,4768,10001211,18922165
18809,5468,5080,10001967,18922206
18810,4724,4627,10001905,18922275
18811,4292,2785,10000262,18923053
18812,2756,2245,10001518,18923069
18813,3399,2375,9998848,18923253
18814,3887,1584,10000034,18924370
18815,3691,1473,10001311,18924490
18816,3643,4997,9998949,18924543
18817,4093,3682,9999064,18925116
18818,4205,1458,10000236,18928332
18819,5902,4701,10002030,18928486
18820,544,4364,9998324,18929661
18821,3026,978,10000457,18931969
18822,437,4775,10000166,18934571
18823,4631,5776,9999614,18935340
18824,5341,2634,9999483,18936468
18825,1473,1882,10001057,18937318
18826,3512,3584,9998363,18938073
18827,5160,4038,10000781,18939168
18828,4116,5397,9999891,18940239
18829,3673,3745,10000278,18940478
18830,3488,3833,9998404,18941011
18831,2174,727,9998643,18943981
18832,4783,35,10001524,18944102
18833,23,5230,9999536,18945017
18834,3430,2130,10000400,18945382
18835,4152,2320,9999615,18946469
18836,5756,703,10000091,18946943
18837,3084,3525,10000391,18948078
18838,1148,2950,10000694,18949046
18839,4356,1079,9998716,18949567
18840,2006,2431,9999580,18950064
18841,1196,1551,10000282,18950201
18842,596,5576,9999370,18950368
18843,1425,2939,9999736,18951910
18844,2923,1770,10001676,18952089
18845,3607,3720,9999789,18953756
18846,844,460,9999774,18954589
18847,3758,3940,9999110,18954982
18848,4343,411,10000793,18955042
18849,5081,4016,9999212,18955975
18850,4940,4672,10000972,18956352
18851,2433,286,9999436,18957072
18852,4684,3774,10001129,18958240
18853,3231,4012,10000205,18958255
18854,3963,2191,9998399,18958427
18855,3405,1584,9999950,18961230
18856,4347,4467,9999613,18961500
18857,416,6004,10000820,18961554
18858,2299,686,10001350,18961747
18859,3312,5607,9999607,18963673
18860,2618,4124,10000154,18965229
18861,2993,4328,10001061,18967192
18862,484,676,9998296,18968690
18863,4246,1812,9999495,18968808
18864,1758,3981,10000173,18970278
18865,1833,3745,9999667,18971270
18866,5273,2082,9999499,18971479
18867,2433,4234,9999992,18972436
18868,2220,1032,9999024,18973172
18869,5723,5989,9998950,18974145
18870,5625,3571,10000714,18975859
18871,2090,3704,10000359,18976245
18872,3601,1837,10000314,18977143
18873,4872,2658,10001547,18978191
18874,2076,3778,9999480,18978217
18875,4544,2772,9999605,18980070
18876,1611,928,10001331,18981290
18877,4757,988,9999712,18981366
18878,1533,4831,9998984,18981572
18879,745,5600,10001685,18983649
18880,1098,3979,9999806,18983714
18881,1422,1571,9998781,18985262
18882,5410,2923,9998288,18985675
18883,4832,4224,10001742,18986154
18884,4696,5365,9999535,18986371
18885,3861,910,9997939,18986392
18886,5819,4087,10000783,18987178
18887,3273,1333,10000063,18987781
18888,5486,4050,9999134,18987789
18889,4891,408,10000669,18988140
18890,3620,5789,10000114,18989383
18891,1200,3561,10000063,18989485
18892,2877,701,10000577,18990888
18893,1439,2509,10000662,18992030
18894,426,240,9998852,18992417
18895,25,3460,10000220,18996223
18896,298,2206,10000564,18996603
18897,5876,4652,9999310,18997028
18898,3842,4474,10000453,18997223
18899,845,925,9999291,18997235
18900,1734,929,10000654,18997334
18901,5583,3851,9999623,18998032
18902,2405,3174,10000001,18999095
18903,1767,2511,9999214,19000094
18904,549,1092,9999951,19000557
18905,191,2744,10000146,19001216
18906,2627,4909,10000038,19001304
18907,1362,4195,9999955,19001903
18908,2254,4403,9998610,19002270
18909,5259,4488,9999992,19002907
18910,2742,2266,9999599,19003823
18911,4980,4010,10000132,19003838
18912,5510,483,9999399,19003917
18913,171,4373,10000564,19004107
18914,128,4397,9999478,19005164
18915,2854,3979,9998933,19005248
18916,5662,538,10000317,19006173
18917,598,5911,9999297,19006306
18918,2208,657,10001089,19006785
18919,958,5615,10000756,19008231
18920,1938,340,10000370,19009611
18921,1829,5667,10000327,19009841
18922,3958,1240,9999518,19010043
18923,2226,1933,9999773,19011099
18924,2441,149,10001937,19012383
18925,3374,5958,9998834,19013074
18926,2048,557,10000427,19013487
18927,1001,2556,10001252,19015406
18928,2436,2818,9999867,19018922
18929,5966,2302,10000915,19019857
18930,516,1723,9999640,19019916
18931,2002,70,9999312,19021580
18932,1305,2523,9999258,19021763
18933,1787,4435,10001096,19022297
18934,4360,2740,10001815,19022705
18935,286,3967,10002087,19024076
18936,313,5991,10000456,19024407
18937,3007,2332,9999306,19026106
18938,3371,4955,9999212,19027317
18939,2644,4984,10000767,19028079
18940,5097,2972,9999126,19028642
18941,5394,564,9999149,19028802
18942,1406,5489,10000494,19030975
18943,5722,2083,9999415,19033697
18944,3202,979,9998399,19033734
18945,1303,5981,10000016,19034970
18946,4564,714,9999167,19037442
18947,1846,913,9999270,19037839
18948,2319,3713,10001246,19038093
18949,4768,5889,9999827,19041242
18950,139,5823,10001056,19041374
18951,3393,3782,10000387,19041671
18952,3840,2764,9999401,19042354
18953,4221,191,9999950,19042812
18954,2269,5868,9999017,19043935
18955,1693,1862,10001340,19047648
18956,390,1548,9998253,19048200
18957,5541,1417,9999082,19048797
18958,5737,1287,10003052,19050432
18959,112,2827,10000131,19053074
18960,4683,5602,10000682,19053697
18961,5826,3571,9999467,19055079
18962,3311,5619,9999088,19056497
18963,3591,3672,9998635,19058157
18964,5802,2889,10000022,19058440
18965,2466,5214,10001288,19059319
18966,4100,3319,10000546,19061221
18967,1219,2369,10000244,19062331
18968,5063,1249,10000881,19062420
18969,41,1031,10000656,19064167
18970,3451,864,10000004,19066415
18971,881,2696,9999402,19066828
18972,3603,1352,9999834,19067815
18973,5937,1160,9999786,19070125
18974,2431,4723,9999103,19071873
18975,2171,2136,9999908,19072769
18976,4483,2687,10001168,19073214
18977,925,2293,10000885,19074240
18978,340,132,9998699,19074241
18979,5579,3902,9999073,19074584
18980,547,1703,10001367,19075091
18981,5924,5403,9999538,19076094
18982,5368,3418,10000467,19076996
18983,1962,114,9998709,19077939
18984,484,1741,10000223,19078838
18985,5776,4286,10000848,19080665
18986,4336,123,10000199,19081549
18987,3093,1003,9999683,19081566
18988,1424,1690,10002439,19082575
18989,3597,5606,9998849,19082794
18990,5758,4700,9999626,19085102
18991,4926,1038,10002246,19085811
18992,3750,2061,9999622,19086956
18993,846,5759,9999386,19087994
18994,343,5290,9999972,19090283
18995,1064,4582,9998951,19091994
18996,5846,1589,10000894,19095567
18997,5093,5042,10000753,19096729
18998,2087,202,10000600,19098252
18999,3700,2509,9999629,19099421
19000,3797,3217,9998546,19100773
19001,5417,2390,9997655,19101091
19002,1747,992,9998947,19101177
19003,2192,5196,10000849,19101333
19004,827,4268,9999007,19101356
19005,2379,4619,9999919,19101787
19006,55,4582,9998495,19102189
19007,883,1074,9999727,19102928
19008,1706,3114,9999760,19107117
19009,1071,5683,10001345,19108295
19010,4468,4080,10001220,19109013
19011,3105,3428,9999292,19109133
19012,4290,1911,9998090,19112834
19013,2674,763,9999708,19113199
19014,2025,901,10001315,19114119
19015,3823,956,9999827,19115050
19016,2346,2048,10001208,19117484
19017,5786,1821,10000293,19117595
19018,3122,5167,9999974,19117763
19019,2551,2005,9998950,19119269
19020,3296,4798,9999176,19119963
19021,2458,4693,9998187,19120215
19022,2203,2362,9999518,19120349
19023,4047,4431,9998789,19120834
19024,217,2231,10000504,19123142
19025,4377,3105,10000486,19123224
19026,2917,5703,9999892,19123448
19027,2158,3284,9999570,19125154
19028,5087,2401,10000736,19126114
19029,4991,5741,9999905,19126267
19030,2726,719,9999139,19126901
19031,739,1339,10000724,19128208
19032,4171,1676,9999248,19128568
19033,4067,475,10000252,19130644
19034,2194,3386,10001231,19131060
19035,3781,3019,10000378,19131396
19036,5590,2048,9999965,19131530
19037,966,5344,9998825,19132654
19038,980,2268,10000194,19133631
19039,5202,1742,9999119,19134634
19040,1494,4033,9999287,19138551
19041,691,777,10000442,19139143
19042,1393,5736,10000058,19139470
19043,2811,3835,10000798,19141589
19044,4845,65,9999070,19142863
19045,2385,5470,9998895,19144803
19046,3093,514,10001173,19145515
19047,1304,4393,10000252,19145632
19048,3711,5963,9999155,19146683
19049,4901,990,10001236,19146894
19050,3090,4405,9998189,19147368
19051,5248,1625,10000007,19148612
19052,5334,4212,10001502,19148675
19053,1303,5014,9999038,19149243
19054,5153,1511,9998926,19149493
19055,4512,4226,9999368,19149919
19056,3525,245,10000208,19149965
19057,4305,3015,10000182,19150150
19058,5746,4874,9999584,19152596
19059,5447,4593,9999876,19152878
19060,4521,2875,9999772,19153535
19061,5131,3583,10000024,19154045
19062,363,5778,10000299,19155288
19063,1067,3830,9999475,19155486
19064,1210,2302,10000026,19156262
19065,2402,4671,10000411,19156821
19066,4165,19,9999504,19157557
19067,383,780,10000930,19158054
19068,3513,3612,10000261,19158205
19069,4064,551,9999240,19161118
19070,3162,3672,10000251,19162276
19071,2468,2445,9999067,19162359
19072,1971,388,10000540,19162660
19073,1746,2936,9998554,19163281
19074,5955,2015,10000587,19167658
19075,1704,312,10000260,19169508
19076,1097,2960,9999838,19172786
19077,2447,230,10000201,19173018
19078,519,2736,9999993,19173401
19079,4955,5203,9999802,19174746
19080,1787,3242,9998644,19175388
19081,1312,4333,9999485,19175601
19082,3821,3547,9999177,19176517
19083,4100,3280,10001818,19176624
19084,2932,240,10001927,19177476
19085,5539,482,10000665,19177534
19086,5243,4238,9999240,19178180
19087,1956,4776,9999866,19179263
19088,1499,3011,10000237,19179309
19089,3906,793,10001215,19179778
19090,5738,1452,9999020,19180191
19091,1229,1512,9999523,19182013
19092,1746,340,9999670,19182613
19093,526,1617,9999257,19183627
19094,3915,3511,9999505,19183641
19095,777,4635,9999271,19183743
19096,2852,2245,9999410,19183999
19097,4276,4735,10000708,19188092
19098,867,103,10001085,19188333
19099,2453,4758,9999936,19190447
19100,490,1480,10000053,19190482
19101,708,1385,10000603,19191749
19102,313,1910,9998688,19192655
19103,5240,5884,9998746,19194053
19104,5559,4075,10001237,19195769
19105,1915,2906,9999968,19196153
19106,2915,4007,10000425,19197429
19107,1992,3925,10000893,19197550
19108,3262,878,9999592,19198606
19109,5352,1334,10001195,19199312
19110,3824,2321,10000275,19200896
19111,5880,4392,10000228,19202395
19112,750,4157,10000279,19202714
19113,3948,4839,9999887,19203767
19114,4705,1259,10000342,19205057
19115,3080,1100,9999691,19206671
19116,2774,3927,9999465,19207034
19117,4866,2442,10000191,19208349
19118,2845,3547,10000908,19208516
19119,2753,1743,10000550,19209271
19120,2689,2770,9999532,19210094
19121,1388,4269,10001563,19210477
19122,5697,324,9999448,19211972
19123,4021,3605,10000331,19213543
19124,3796,788,10000111,19213563
19125,2462,5876,10000368,19214040
19126,5500,5619,10000739,19214952
19127,3903,1822,10000655,19215294
19128,3000,3355,9998450,19215867
19129,1209,444,9999881,19215935
19130,5634,1043,10000296,19216767
19131,5421,4824,9999703,19217782
19132,5357,3565,10001279,19218209
19133,4317,5796,9999340,19218859
19134,3999,2943,9999428,19220205
19135,4262,5305,9999370,19220220
19136,921,4277,9998122,19220507
19137,3645,3659,10000161,19221315
19138,5871,1701,10001998,19225543
19139,613,5769,10001107,19225807
19140,4275,1011,9999576,19226108
19141,5004,3028,10001246,19227235
19142,3231,3006,10000083,19227470
19143,5073,4544,9999868,19228205
19144,4342,3766,10000670,19231149
19145,5626,2271,10001520,19231645
19146,5223,337,10001843,19231787
19147,821,3328,10000246,19231981
19148,1606,4977,10001061,19232051
19149,3942,3616,9999645,19233576
19150,4454,3234,9999849,19234554
19151,2657,5350,10000079,19234807
19152,5609,1858,9999368,19236141
19153,2634,4260,9998951,19236203
19154,5239,734,10001928,19237976
19155,5477,4081,9999858,19238063
19156,1759,73,9999670,19243012
19157,4233,4977,9998747,19243161
19158,2649,4017,9999713,19243166
19159,1424,2770,10000550,19243214
19160,3079,3830,10000548,19243405
19161,2769,2690,10000860,19243958
19162,2676,1408,10000013,19244051
19163,4708,436,9999986,19244613
19164,444,476,10000240,19244848
19165,5988,4111,10000790,19246343
19166,2375,317,9999234,19247306
19167,3647,3069,9999067,19247860
19168,3159,1928,9999004,19248125
19169,2905,2810,9998485,19248139
19170,3974,5073,9999092,19248676
19171,735,2600,10000044,19248811
19172,4941,801,10000709,19249121
19173,5872,1962,9999321,19249346
19174,5971,2186,10000104,19250251
19175,4554,3693,10000150,19250960
19176,4907,5710,10001822,19252014
19177,2630,43,10000387,19252124
19178,3324,5951,9999939,19252249
19179,3402,5316,10002211,19253117
19180,2787,4214,9999356,19254914
19181,2129,167,10001323,19255198
19182,5630,2357,9998283,19255716
19183,1710,977,10000603,19260454
19184,3143,3789,9999628,19263102
19185,3515,5678,10000343,19263470
19186,4270,4234,9999012,19266987
19187,2947,4373,10001321,19267452
19188,2181,1587,9999961,19267640
19189,3365,4423,10001197,19267823
19190,3669,2602,10001369,19268062
19191,3055,732,9999219,19268363
19192,5598,169,10000677,19270100
19193,3696,5847,10000507,19270856
19194,5945,4822,10000061,19271971
19195,1283,5414,9999591,19272917
19196,943,765,10000257,19274051
19197,822,4505,9999840,19275026
19198,3380,4208,10000479,19277671
19199,5203,5931,9999896,19279061
19200,2455,434,10000263,19281409
19201,5955,4040,10000717,19282866
19202,4356,2011,10000627,19282895
19203,5718,4367,9999120,19284589
19204,5780,3040,10000780,19286013
19205,5103,3317,10000133,19286288
19206,5523,4656,10000711,19287121
19207,5055,5587,9998670,19288258
19208,4178,3166,10000496,19289481
19209,1713,5705,10001338,19289993
19210,1083,5680,10000448,19290578
19211,2761,1628,9999516,19292732
19212,3114,3231,10002454,19292751
19213,4606,1240,10001034,19292854
19214,229,2898,10000530,19293434
19215,5221,3082,10000287,19293622
19216,328,2356,10000608,19294438
19217,1062,389,10001038,19295209
19218,1403,5654,9999507,19295219
19219,5578,3336,10000404,19295487
19220,5059,5925,9998430,19295866
19221,4625,509,9998986,19296345
19222,1055,152,9998119,19296540
19223,1554,2748,9999662,19297257
19224,3495,1359,10000203,19298668
19225,5891,4731,9998041,19299261
19226,1119,2524,9999898,19300514
19227,472,2045,10001213,19301149
19228,4238,4589,10001075,19301362
19229,3313,3450,10000901,19302793
19230,220,5768,9997448,19304589
19231,2104,2612,9999178,19305377
19232,5628,1062,9999886,19306645
19233,2022,2949,10001557,19307231
19234,67,519,9999889,19309131
19235,1076,726,9998843,19309832
19236,2053,4201,9999031,19311222
19237,2862,4859,9999265,19312317
19238,2262,396,10001245,19314370
19239,3647,280,10001796,19314873
19240,3559,2978,9999616,19317991
19241,5346,1347,10003081,19318273
19242,3047,5870,10000521,19319156
19243,1178,1591,10003287,19319345
19244,3998,12,9999704,19320917
19245,5709,5607,10001861,19321284
19246,3366,4480,9999823,19322132
19247,3121,2039,10001087,19322209
19248,3218,988,10001726,19322377
19249,3531,2602,10000114,19322394
19250,14,819,9999032,19323270
19251,745,1827,10000028,19324999
19252,651,4227,9999385,19325266
19253,4443,1200,9998511,19326611
19254,4569,5970,10000122,19327106
19255,3209,3786,9998868,19327148
19256,350,5884,10000592,19327515
19257,2501,5017,10000648,19328719
19258,3066,4810,10000776,19329034
19259,4184,3099,10000609,19329188
19260,1858,5966,10000333,19329203
19261,1990,4613,10001329,19329674
19262,710,726,9999781,19330668
19263,2842,3856,10000132,19333562
19264,1062,784,9999844,19335245
19265,1017,1157,10000119,19336707
19266,3142,4594,10000695,19339129
19267,1957,5859,9999543,19339414
19268,3009,3902,10000111,19339486
19269,5007,5385,9999135,19340467
19270,951,933,9999060,19340915
19271,3634,4064,10004468,19341070
19272,3795,4158,10000363,19342551
19273,200,3146,9998966,19344658
19274,659,1606,10002758,19344781
19275,5839,5000,10000029,19346773
19276,3087,135,9999908,19348318
19277,3267,2099,9999565,19349246
19278,3215,1644,10001496,19351788
19279,779,4843,9997520,19353274
19280,352,2121,9999659,19355299
19281,4333,4090,9998896,19355817
19282,2368,3169,9999684,19355850
19283,5853,834,9999802,19358013
19284,4349,813,9998580,19358646
19285,1743,435,10000718,19360904
19286,4453,1778,9998914,19361275
19287,2265,1570,9999955,19361949
19288,3636,521,10001372,19364927
19289,553,849,9998811,19365983
19290,1357,195,9999416,19366647
19291,3290,69,10000449,19367943
19292,873,5540,9999467,19369574
19293,155,914,9999368,19369636
19294,5403,5026,9999945,19370833
19295,4489,3336,9999596,19371570
19296,3900,1453,10000427,19371851
19297,5311,4759,9999540,19372095
19298,1566,2981,9999641,19372191
19299,5967,3979,10000270,19372385
19300,5821,1640,10000571,19372935
19301,1007,1463,10000719,19373821
19302,213,2087,9999969,19375400
19303,5438,1914,9999577,19378031
19304,3597,325,9998513,19380381
19305,71,1423,10002225,19380655
19306,2553,132,9999231,19381059
19307,5372,2727,10001537,19381296
19308,3990,3397,9999865,19381631
19309,2732,5205,9999727,19382481
19310,2558,2279,10001453,19383354
19311,2014,3007,9997677,19383512
19312,5116,1691,10000609,19384846
19313,499,800,10000705,19385051
19314,3531,939,9999110,19385928
19315,2551,3433,9997978,19386299
19316,941,5977,10000476,19386796
19317,3762,3539,9999154,19389754
19318,5616,5848,9997829,19389885
19319,4644,4261,9999626,19391246
19320,316,3641,9997903,19391388
19321,4138,1655,10000326,19392649
19322,5508,737,9998898,19394367
19323,1790,3451,10000392,19394956
19324,5263,2668,10000182,19400060
19325,5584,2905,10000942,19400385
19326,227,5580,10001421,19402310
19327,5889,3444,10000263,19402580
19328,4023,5887,10000329,19402656
19329,852,5998,10000408,19403214
19330,4491,5957,9999625,19404361
19331,5674,1113,10000192,19404417
19332,3047,5269,9999607,19405080
19333,3966,551,10002532,19405179
19334,3895,1111,9998210,19406423
19335,2215,738,10000321,19410606
19336,5101,1279,10000190,19411350
19337,5820,3139,10001140,19411975
19338,1306,1378,9998247,19412709
19339,3147,5168,10000248,19412892
19340,2166,3842,9999430,19413344
19341,5808,5662,10001363,19413939
19342,1116,4652,10000283,19414618
19343,5097,1654,9999503,19416588
19344,86,3265,10001290,19418172
19345,1237,3058,9999652,19418660
19346,2638,2687,9999609,19418914
19347,4080,5590,9998342,19419280
19348,5118,1405,9999509,19421052
19349,535,5615,10001207,19421531
19350,3762,3795,10000129,19423288
19351,3704,1124,10000588,19424125
19352,6004,1599,9999582,19424240
19353,4146,1651,9999966,19426384
19354,1230,2831,10000658,19427781
19355,1820,1477,10001057,19428025
19356,3783,4111,9999641,19429275
19357,5474,3594,9999804,19429713
19358,4845,994,9998390,19429966
19359,1924,5544,9999404,19431752
19360,3749,5886,9999557,19434698
19361,3646,3556,10000111,19434814
19362,1102,4947,10001053,19434979
19363,5044,1908,10000209,19434987
19364,5056,224,9999176,19436100
19365,338,4129,9999972,19436531
19366,2577,2745,10002008,19437854
19367,3999,3442,10000213,19438170
19368,5394,3539,10000253,19439066
19369,477,4497,10000221,19440066
19370,3459,3400,9999346,19442914
19371,2887,3525,10000656,19443340
19372,2412,960,10000329,19444301
19373,1443,1923,9999036,19444559
19374,5082,4188,9999834,19445325
19375,2050,1670,9999869,19446619
19376,921,4728,9999363,19447542
19377,1667,4711,10001238,19447815
19378,2661,4482,10000444,19448484
19379,3779,1202,9998154,19450022
